Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
4.183755,-0.051379,0.000458,-1.391941,-0.000000,0.051837,-1.930647,-0.400000
4.187039,-0.054310,0.000153,-1.343101,-0.000000,0.054462,-2.057436,-0.500000
4.189290,-0.056264,-0.000153,-1.294261,-0.000000,0.056112,-2.126593,-0.600000
4.192629,-0.059198,0.000458,-1.147741,-42.712680,0.059656,-2.218803,-0.700000
4.194827,-0.061156,0.000763,-1.098901,-43.705998,0.061919,-2.264908,-0.800000
4.198134,-0.064094,0.001068,-1.001221,-43.208187,0.065162,-2.391697,-0.900000
4.201498,-0.067034,0.001068,-0.952381,-0.000000,0.068102,-2.541538,-0.900000
4.203705,-0.068995,0.001068,-0.903541,-0.000000,0.070064,-2.633748,-1.000000
4.205887,-0.070958,0.001068,-0.854701,-45.411220,0.072026,-2.737485,-1.000000
4.209187,-0.073904,0.000458,-0.854701,-0.000000,0.074361,-2.864274,-1.100000
4.212487,-0.076851,-0.000153,-0.854701,-0.000000,0.076699,-2.991062,-1.100000
4.214709,-0.078818,-0.000763,-0.854701,-0.000000,0.078055,-3.060220,-1.200000
4.217986,-0.081770,-0.001984,-0.854701,-0.000000,0.079786,-3.163956,-1.200000
4.220217,-0.083739,-0.002899,-0.903541,45.522225,0.080840,-3.163956,-1.200000
4.223488,-0.086695,-0.004425,-0.952381,44.129688,0.082270,-3.198535,-1.300000
4.225666,-0.088666,-0.005646,-0.952381,-0.000000,0.083021,-3.256166,-1.300000
4.228938,-0.091626,-0.007782,-1.050061,-0.000000,0.083844,-3.325324,-1.400000
4.232225,-0.094588,-0.009918,-1.098901,-0.000000,0.084669,-3.313797,-1.400000
4.234406,-0.096564,-0.011444,-1.147741,-0.000000,0.085119,-3.348376,-1.500000
4.237698,-0.099529,-0.013581,-1.245421,42.936494,0.085949,-3.325324,-1.500000
4.239905,-0.101508,-0.015412,-1.294261,-0.000000,0.086096,-3.336850,-1.700000
4.243195,-0.104477,-0.017548,-1.391941,44.158226,0.086929,-3.382955,-1.700000
4.246464,-0.107449,-0.019989,-1.440781,43.912114,0.087459,-3.359902,-1.800000
4.248651,-0.109431,-0.021515,-1.489621,44.006447,0.087916,-3.440586,-1.900000
4.251939,-0.112407,-0.023651,-1.538462,46.482871,0.088755,-3.406007,-2.000000
4.254140,-0.114392,-0.025177,-1.538462,-0.000000,0.089214,-3.429060,-2.100000
4.257406,-0.117371,-0.027314,-1.587302,-0.000000,0.090058,-3.475165,-2.200000
4.260687,-0.120353,-0.029145,-1.636142,-0.000000,0.091208,-3.429060,-2.300000
4.262856,-0.122342,-0.030671,-1.636142,-0.000000,0.091671,-3.498217,-2.400000
4.266120,-0.125328,-0.032502,-1.684982,54.437952,0.092826,-3.544322,-2.400000
4.268352,-0.127319,-0.033722,-1.684982,-0.000000,0.093597,-3.498217,-2.600000
4.271678,-0.130309,-0.035859,-1.684982,-0.000000,0.094450,-3.555849,-2.600000
4.274972,-0.133300,-0.037995,-1.733822,-0.000000,0.095305,-3.567375,-2.700000
4.277146,-0.135296,-0.039521,-1.733822,-0.000000,0.095775,-3.532796,-2.800000
4.280414,-0.138292,-0.041657,-1.782662,-0.000000,0.096634,-3.578901,-2.800000
4.282591,-0.140290,-0.043183,-1.831502,43.987548,0.097107,-3.567375,-2.900000
4.285917,-0.143289,-0.045930,-1.880342,-0.000000,0.097360,-3.578901,-3.000000
4.289189,-0.146291,-0.048676,-1.929182,-0.000000,0.097615,-3.521270,-3.000000
4.291395,-0.148293,-0.050813,-1.978022,-0.000000,0.097481,-3.521270,-3.100000
4.294679,-0.151299,-0.053864,-2.075702,47.440948,0.097434,-3.475165,-3.100000
4.296855,-0.153304,-0.056306,-2.124542,-0.000000,0.096998,-3.498217,-3.200000
4.300133,-0.156313,-0.059663,-2.222222,46.231102,0.096650,-3.417534,-3.300000
4.302316,-0.158321,-0.061799,-2.271062,-0.000000,0.096522,-3.475165,-3.300000
