Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
4.126742,-0.001032,-0.017243,-0.024420,-0.000000,-0.016211,-0.005763,-0.700000
4.127984,-0.002064,-0.016938,-0.024420,-0.000000,-0.014874,-0.005763,-0.700000
4.129108,-0.003096,-0.016938,-0.024420,-0.000000,-0.013842,0.201709,-0.700000
4.132431,-0.006194,-0.017243,-0.024420,-0.000000,-0.011048,0.535971,-0.700000
4.135774,-0.009295,-0.016632,-0.024420,-0.000000,-0.007337,0.478339,-0.700000
4.138004,-0.011364,-0.016632,-0.024420,-0.000000,-0.005268,0.409182,-0.700000
4.141357,-0.014469,-0.016632,0.024420,-0.000000,-0.002163,0.270867,-0.700000
4.143577,-0.016541,-0.016327,0.024420,-0.000000,0.000214,0.167131,-0.700000
4.146940,-0.019650,-0.016327,0.024420,-0.000000,0.003323,0.017289,-0.700000
4.150235,-0.022762,-0.016327,0.024420,-0.000000,0.006435,-0.121026,-0.700000
4.152461,-0.024838,-0.016022,0.024420,-0.000000,0.008816,-0.213236,-0.700000
4.155738,-0.027954,-0.016327,0.024420,-0.000000,0.011627,-0.340024,-0.700000
4.157937,-0.030033,-0.016327,0.024420,-0.000000,0.013706,-0.420708,-0.700000
4.161289,-0.033153,-0.016632,-0.024420,-0.000000,0.016521,-0.559023,-0.700000
4.163512,-0.035234,-0.016938,-0.024420,-0.000000,0.018297,-0.662759,-0.700000
4.166795,-0.038359,-0.017243,-0.073260,40.206087,0.021116,-0.801074,-0.700000
4.168987,-0.040443,-0.017243,-0.073260,-0.000000,0.023200,-0.893284,-0.700000
4.172251,-0.043571,-0.017548,-0.073260,-0.000000,0.026023,-1.020073,-0.700000
4.175557,-0.046702,-0.018158,-0.122100,-0.000000,0.028544,-1.146862,-0.700000
4.177756,-0.048791,-0.018158,-0.122100,-0.000000,0.030632,-1.216020,-0.700000
4.181017,-0.051926,-0.018769,-0.122100,-0.000000,0.033157,-1.331282,-0.700000
4.183210,-0.054017,-0.019074,-0.170940,44.551982,0.034943,-1.400440,-0.700000
4.186503,-0.057156,-0.019684,-0.170940,-0.000000,0.037472,-1.527228,-0.800000
4.188673,-0.059250,-0.019684,-0.170940,-0.000000,0.039566,-1.607912,-0.800000
4.191952,-0.062393,-0.020294,-0.219780,-0.000000,0.042099,-1.700122,-0.800000
4.195331,-0.065539,-0.021210,-0.268620,44.668559,0.044329,-1.815385,-0.800000
4.197544,-0.067637,-0.021515,-0.268620,-0.000000,0.046122,-1.919121,-0.800000
4.199774,-0.069737,-0.022126,-0.268620,-0.000000,0.047611,-1.953700,-0.900000
4.203113,-0.072888,-0.022736,-0.317460,-0.000000,0.050152,-2.045910,-0.900000
4.206457,-0.076042,-0.023651,-0.366300,43.529539,0.052391,-2.126593,-0.900000
4.208690,-0.078146,-0.024567,-0.415140,41.593911,0.053579,-2.230330,-0.900000
4.212013,-0.081305,-0.025177,-0.415140,-0.000000,0.056127,-2.299487,-1.000000
4.214230,-0.083412,-0.025788,-0.415140,-0.000000,0.057624,-2.391697,-1.000000
4.217570,-0.086574,-0.026398,-0.463980,-0.000000,0.060176,-2.506960,-1.100000
4.219800,-0.088683,-0.027008,-0.463980,-0.000000,0.061675,-2.553065,-1.100000
4.223083,-0.091850,-0.027924,-0.512821,-0.000000,0.063926,-2.599170,-1.100000
4.225283,-0.093962,-0.028534,-0.512821,-0.000000,0.065428,-2.668327,-1.200000
4.228575,-0.097133,-0.029450,-0.561661,45.411220,0.067683,-2.760537,-1.200000
4.231901,-0.100306,-0.030365,-0.561661,-0.000000,0.069941,-2.852747,-1.300000
4.234101,-0.102423,-0.030976,-0.610501,-0.000000,0.071447,-2.933431,-1.300000
4.237394,-0.105600,-0.032502,-0.659341,43.464887,0.073098,-3.002589,-1.300000
4.239619,-0.107720,-0.033112,-0.659341,-0.000000,0.074607,-3.014115,-1.400000
4.241808,-0.109840,-0.033722,-0.708181,46.356645,0.076118,-3.048694,-1.400000
4.245146,-0.113023,-0.035554,-0.757021,44.101187,0.077470,-3.140904,-1.500000
4.248422,-0.116209,-0.036774,-0.805861,-0.000000,0.079434,-3.210061,-1.500000
4.250635,-0.118334,-0.037995,-0.854701,44.339829,0.080339,-3.175482,-1.500000
4.253948,-0.121523,-0.039826,-0.903541,-0.000000,0.081697,-3.187009,-1.600000
4.256146,-0.123651,-0.041352,-0.952381,-0.000000,0.082299,-3.267692,-1.600000
