Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
4.125574,-0.001031,-0.058442,-0.024420,-0.000000,-0.057411,-0.005763,-0.900000
4.126772,-0.002063,-0.058442,-0.024420,-0.000000,-0.056379,0.005763,-0.900000
4.127888,-0.003095,-0.058442,-0.024420,-0.000000,-0.055347,0.766496,-0.900000
4.130102,-0.005160,-0.058137,-0.024420,-0.000000,-0.052977,2.195751,-0.900000
4.133351,-0.008259,-0.057832,0.024420,-0.000000,-0.049573,2.276435,-0.900000
4.135519,-0.010327,-0.056916,0.073260,-48.098148,-0.046590,2.161172,-0.800000
4.138757,-0.013430,-0.056001,0.122100,-44.717313,-0.042571,1.919121,-0.800000
4.140910,-0.015500,-0.054780,0.170940,-0.000000,-0.039280,1.780806,-0.800000
4.144136,-0.018607,-0.053254,0.268620,-0.000000,-0.034647,1.550281,-0.800000
4.146287,-0.020680,-0.052033,0.366300,-42.981538,-0.031353,1.400440,-0.800000
4.149511,-0.023791,-0.049897,0.463980,-47.517980,-0.026106,1.123810,-0.800000
4.152775,-0.026905,-0.047761,0.561661,-49.207305,-0.020856,0.904811,-0.800000
4.154971,-0.028982,-0.046235,0.659341,-43.153573,-0.017252,0.708864,-0.800000
4.158192,-0.032100,-0.044099,0.757021,-43.771370,-0.011998,0.466813,-0.800000
4.160403,-0.034180,-0.042573,0.805861,-41.209015,-0.008392,0.293919,-0.800000
4.163627,-0.037302,-0.040131,0.903541,-45.643942,-0.002829,0.051868,-0.800000
4.166853,-0.040426,-0.038300,0.952381,-0.000000,0.002126,-0.132552,-0.700000
4.169004,-0.042511,-0.036774,1.050061,-41.874491,0.005736,-0.316972,-0.700000
4.172224,-0.045639,-0.035248,1.050061,-0.000000,0.010391,-0.570549,-0.700000
4.175440,-0.048770,-0.033722,1.098901,-0.000000,0.015047,-0.812601,-0.700000
4.177587,-0.050858,-0.032807,1.098901,-0.000000,0.018051,-0.950916,-0.700000
4.180814,-0.053993,-0.032197,1.098901,-0.000000,0.021797,-1.135336,-0.600000
4.182990,-0.056084,-0.031891,1.050061,-0.000000,0.024193,-1.216020,-0.600000
4.186186,-0.059223,-0.031891,1.001221,-0.000000,0.027332,-1.354335,-0.600000
