Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
13.313957,-0.554772,-0.703593,5.006105,-23.040154,-0.148821,0.340024,-0.290000
13.328742,-0.512982,-0.675822,5.299145,-23.632904,-0.162840,0.397656,-0.250000
13.345734,-0.464940,-0.641947,5.689866,-23.027205,-0.177007,0.501392,-0.220000
13.362604,-0.417280,-0.606851,6.031746,-23.209836,-0.189571,0.570549,-0.190000
13.378303,-0.373004,-0.572976,6.373626,-23.094703,-0.199972,0.616654,-0.160000
13.395274,-0.325264,-0.534829,6.666667,-23.350053,-0.209565,0.662759,-0.130000
13.412171,-0.277912,-0.495460,7.008547,-23.225625,-0.217548,0.605128,-0.110000
13.428994,-0.230990,-0.454566,7.301587,-22.607881,-0.223576,0.685812,-0.080000
13.445912,-0.184074,-0.412451,7.594628,-23.632904,-0.228377,0.662759,-0.060000
13.462811,-0.137535,-0.369421,7.838828,-22.728283,-0.231886,0.651233,-0.050000
13.477605,-0.097092,-0.330663,8.083028,-23.505452,-0.233571,0.685812,-0.040000
13.494439,-0.051452,-0.286107,8.278388,-22.400220,-0.234654,0.570549,-0.030000
13.511309,-0.006171,-0.240024,8.522589,-23.350053,-0.233853,0.559023,-0.040000
13.528144,0.038517,-0.192111,8.815629,-23.086894,-0.230628,0.478339,-0.040000
13.545028,0.082794,-0.142367,9.059829,-0.000000,-0.225161,0.363077,-0.050000
13.562086,0.126926,-0.092012,9.304029,-22.244545,-0.218937,0.316972,-0.050000
13.576942,0.164836,-0.048371,9.401709,-0.000000,-0.213207,0.167131,-0.050000
13.593876,0.207410,-0.000153,9.401709,22.888270,-0.207563,0.190183,-0.060000
13.610707,0.249009,0.047150,9.401709,-0.000000,-0.201859,0.063394,-0.060000
13.627611,0.290034,0.094148,9.352869,23.246710,-0.195886,0.086447,-0.070000
13.644637,0.330541,0.140536,9.255189,-0.000000,-0.190005,0.028816,-0.070000
13.659573,0.365372,0.178988,9.108669,22.380642,-0.186384,0.063394,-0.060000
13.676538,0.404103,0.220798,8.815629,23.014269,-0.183305,-0.040342,-0.050000
13.693500,0.441905,0.260166,8.473748,22.975551,-0.181738,0.086447,-0.050000
13.710497,0.478815,0.297398,8.131868,23.662933,-0.181417,0.190183,-0.050000
13.725371,0.510294,0.328527,7.838828,22.278414,-0.181767,0.224762,-0.050000
13.742322,0.545198,0.362707,7.496947,23.110335,-0.182491,0.293919,-0.040000
13.776468,0.612235,0.426795,6.862027,23.299592,-0.185441,0.443761,0.000000
13.791264,0.639870,0.453040,6.617827,23.342071,-0.186830,0.501392,0.000000
13.808158,0.670336,0.482033,6.324786,23.209836,-0.188304,0.605128,0.000000
13.824989,0.699509,0.509804,6.080586,23.186193,-0.189705,0.651233,0.000000
13.841786,0.727419,0.536355,5.836386,22.985863,-0.191065,0.720391,0.000000
13.858683,0.754253,0.562295,5.641026,-0.000000,-0.191958,0.754969,0.000000
13.875436,0.779604,0.587320,5.445665,-0.000000,-0.192285,0.778022,0.000000
13.890100,0.800748,0.609903,5.347985,-0.000000,-0.190844,0.743443,0.000000
