Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
4.294680,-0.164183,-0.075837,-0.610501,-0.000000,0.088346,-3.682637,-1.800000
4.296878,-0.166331,-0.076448,-0.610501,-0.000000,0.089884,-3.740269,-1.800000
4.300153,-0.169556,-0.077363,-0.659341,45.121148,0.092193,-3.832479,-1.900000
4.302333,-0.171707,-0.077974,-0.659341,-0.000000,0.093733,-3.855531,-1.900000
4.305592,-0.174935,-0.079194,-0.708181,43.827559,0.095741,-3.970794,-2.000000
4.307760,-0.177089,-0.080110,-0.757021,43.253803,0.096979,-4.016899,-2.100000
4.311012,-0.180321,-0.081331,-0.757021,-0.000000,0.098991,-4.120635,-2.200000
4.314257,-0.183556,-0.082856,-0.805861,-0.000000,0.100699,-4.120635,-2.300000
4.316427,-0.185714,-0.083772,-0.854701,-0.000000,0.101942,-4.166740,-2.400000
4.319681,-0.188953,-0.085603,-0.903541,-0.000000,0.103350,-4.258950,-2.500000
4.321863,-0.191114,-0.087129,-0.952381,-0.000000,0.103985,-4.293529,-2.700000
4.325126,-0.194357,-0.088655,-1.001221,-0.000000,0.105702,-4.282002,-2.800000
4.327375,-0.196520,-0.090181,-1.050061,-0.000000,0.106339,-4.362686,-2.900000
4.330670,-0.199767,-0.092012,-1.147741,43.548047,0.107755,-4.443370,-3.000000
4.332851,-0.201933,-0.093538,-1.147741,-0.000000,0.108395,-4.397265,-3.100000
4.336126,-0.205185,-0.095674,-1.245421,44.561673,0.109510,-4.477949,-3.100000
4.339389,-0.208438,-0.097200,-1.245421,-0.000000,0.111238,-4.535580,-3.300000
4.341581,-0.210609,-0.098726,-1.294261,-0.000000,0.111883,-4.524054,-3.400000
4.344878,-0.213867,-0.100557,-1.343101,-0.000000,0.113310,-4.570159,-3.500000
4.347161,-0.216040,-0.101778,-1.343101,-0.000000,0.114262,-4.627790,-3.500000
4.349525,-0.218214,-0.102998,-1.391941,-0.000000,0.115216,-4.593211,-3.600000
4.353075,-0.221478,-0.105440,-1.440781,-0.000000,0.116038,-4.650842,-3.800000
4.355291,-0.223656,-0.106661,-1.440781,-0.000000,0.116995,-4.708474,-3.800000
4.358626,-0.226924,-0.108797,-1.489621,-0.000000,0.118127,-4.673895,-3.900000
4.360801,-0.229104,-0.110323,-1.538462,45.411220,0.118781,-4.743053,-4.000000
4.364103,-0.232376,-0.112459,-1.587302,-0.000000,0.119917,-4.800684,-4.000000
4.366347,-0.234559,-0.113985,-1.636142,42.659311,0.120574,-4.743053,-4.100000
4.369611,-0.237835,-0.116121,-1.636142,-0.000000,0.121714,-4.823736,-4.100000
4.372921,-0.241114,-0.118563,-1.684982,-0.000000,0.122552,-4.777631,-4.100000
4.375100,-0.243302,-0.120089,-1.733822,-0.000000,0.123213,-4.835263,-4.100000
4.378365,-0.246585,-0.122530,-1.782662,-0.000000,0.124055,-4.892894,-4.100000
4.380571,-0.248775,-0.124361,-1.831502,43.687356,0.124414,-4.858315,-4.100000
4.383861,-0.252062,-0.127108,-1.880342,-0.000000,0.124954,-4.927473,-4.100000
