Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
4.124998,-0.001031,-0.027924,-0.024420,-0.000000,-0.026893,-0.005763,-0.700000
4.126313,-0.002063,-0.027924,-0.024420,-0.000000,-0.025861,-0.005763,-0.700000
4.128619,-0.004127,-0.027924,-0.024420,-0.000000,-0.023797,0.708864,-0.700000
4.130917,-0.006192,-0.027924,-0.024420,-0.000000,-0.021732,1.008547,-0.700000
4.133230,-0.008258,-0.027619,-0.024420,-0.000000,-0.019360,0.973968,-0.700000
4.136700,-0.011360,-0.027314,0.024420,-0.000000,-0.015954,0.847179,-0.700000
4.139011,-0.013429,-0.027008,0.024420,-0.000000,-0.013579,0.731917,-0.600000
4.142430,-0.016535,-0.026703,0.073260,-0.000000,-0.010168,0.616654,-0.600000
4.144703,-0.018607,-0.026398,0.073260,-0.000000,-0.007791,0.512918,-0.600000
4.148096,-0.021717,-0.025788,0.122100,-41.175882,-0.004070,0.363077,-0.600000
4.150401,-0.023792,-0.025483,0.122100,-0.000000,-0.001690,0.247814,-0.600000
4.153828,-0.026907,-0.025177,0.122100,-0.000000,0.001730,0.074921,-0.600000
4.156139,-0.028985,-0.024872,0.122100,-0.000000,0.004112,-0.040342,-0.600000
4.159553,-0.032103,-0.024567,0.122100,42.784046,0.007536,-0.190183,-0.600000
4.161884,-0.034184,-0.024567,0.122100,-0.000000,0.009617,-0.270867,-0.600000
4.165279,-0.037307,-0.024567,0.122100,-0.000000,0.012740,-0.397656,-0.600000
4.167486,-0.039391,-0.024872,0.122100,-0.000000,0.014519,-0.501392,-0.600000
4.169744,-0.041475,-0.024872,0.122100,-0.000000,0.016603,-0.605128,-0.600000
4.173110,-0.044604,-0.025483,0.073260,-0.000000,0.019122,-0.720391,-0.600000
4.176518,-0.047736,-0.025788,0.024420,-0.000000,0.021948,-0.858706,-0.600000
4.178799,-0.049825,-0.026398,-0.024420,42.420794,0.023427,-0.904811,-0.600000
4.182167,-0.052961,-0.027008,-0.073260,43.548047,0.025952,-0.997021,-0.600000
4.184438,-0.055053,-0.027619,-0.073260,-0.000000,0.027434,-1.054652,-0.600000
4.187811,-0.058193,-0.028534,-0.170940,44.063242,0.029658,-1.158388,-0.600000
4.190058,-0.060287,-0.029145,-0.170940,-0.000000,0.031143,-1.216020,-0.600000
4.193466,-0.063432,-0.030365,-0.268620,43.780725,0.033066,-1.308230,-0.600000
4.195741,-0.065529,-0.030976,-0.268620,-0.000000,0.034553,-1.388913,-0.600000
4.198036,-0.067628,-0.031891,-0.317460,-0.000000,0.035737,-1.435018,-0.700000
4.201433,-0.070778,-0.032807,-0.366300,-0.000000,0.037971,-1.527228,-0.700000
4.204832,-0.073931,-0.033722,-0.415140,-0.000000,0.040209,-1.596386,-0.700000
4.207086,-0.076034,-0.034333,-0.415140,-0.000000,0.041701,-1.642491,-0.700000
4.209367,-0.078139,-0.034943,-0.463980,43.208187,0.043196,-1.723175,-0.800000
4.212771,-0.081297,-0.035859,-0.463980,-0.000000,0.045439,-1.838437,-0.800000
4.215042,-0.083405,-0.036164,-0.463980,-0.000000,0.047241,-1.907595,-0.900000
4.218407,-0.086568,-0.036774,-0.463980,-0.000000,0.049793,-1.999805,-0.900000
4.220671,-0.088678,-0.037079,-0.512821,-0.000000,0.051598,-2.068962,-0.900000
4.224065,-0.091845,-0.037690,-0.512821,-0.000000,0.054155,-2.207277,-1.000000
4.226334,-0.093958,-0.037995,-0.512821,-0.000000,0.055963,-2.264908,-1.000000
4.228593,-0.096072,-0.038300,-0.512821,-0.000000,0.057772,-2.334066,-1.100000
4.231973,-0.099245,-0.038911,-0.512821,-0.000000,0.060334,-2.437802,-1.100000
4.235356,-0.102421,-0.039521,-0.512821,-0.000000,0.062900,-2.564591,-1.100000
4.237614,-0.104539,-0.039826,-0.512821,-0.000000,0.064713,-2.645275,-1.200000
4.240982,-0.107719,-0.040131,-0.512821,-0.000000,0.067588,-2.772063,-1.200000
4.243270,-0.109840,-0.040436,-0.512821,-0.000000,0.069404,-2.852747,-1.200000
4.246658,-0.113024,-0.041352,-0.512821,-0.000000,0.071673,-2.944957,-1.300000
4.248942,-0.115149,-0.041657,-0.512821,-0.000000,0.073492,-3.002589,-1.300000
4.252326,-0.118337,-0.042878,-0.561661,-0.000000,0.075459,-3.094799,-1.300000
4.254573,-0.120464,-0.043488,-0.561661,-0.000000,0.076976,-3.140904,-1.400000
4.257961,-0.123657,-0.044709,-0.610501,-0.000000,0.078948,-3.244640,-1.500000
4.260214,-0.125786,-0.045319,-0.659341,-0.000000,0.080467,-3.302271,-1.500000
4.263604,-0.128983,-0.046845,-0.708181,44.110683,0.082138,-3.371429,-1.500000
4.265908,-0.131116,-0.047761,-0.708181,-0.000000,0.083355,-3.359902,-1.600000
4.269291,-0.134317,-0.049592,-0.805861,44.795542,0.084725,-3.382955,-1.600000
4.271542,-0.136453,-0.050813,-0.854701,42.394456,0.085640,-3.429060,-1.600000
4.273861,-0.138589,-0.052338,-0.903541,-0.000000,0.086251,-3.486691,-1.700000
4.277239,-0.141796,-0.054780,-1.001221,46.514535,0.087016,-3.429060,-1.700000
4.279518,-0.143936,-0.056611,-1.098901,44.234509,0.087325,-3.429060,-1.700000
4.282887,-0.147147,-0.059052,-1.196581,46.127001,0.088095,-3.394481,-1.800000
4.285163,-0.149289,-0.061189,-1.294261,43.780725,0.088101,-3.429060,-1.800000
4.287402,-0.151433,-0.063325,-1.343101,46.251978,0.088108,-3.382955,-1.800000
4.290785,-0.154650,-0.066682,-1.489621,42.748333,0.087968,-3.336850,-1.900000
