Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
4.124862,-0.000962,0.000153,-0.024420,-0.000000,0.001115,-0.005763,0.000000
4.126125,-0.001925,0.000153,-0.024420,-0.000000,0.002078,-0.005763,0.000000
4.128397,-0.003852,0.000153,-0.024420,-0.000000,0.004004,-0.040342,0.000000
4.130640,-0.005779,0.000153,-0.024420,-0.000000,0.005932,-0.109499,0.000000
4.133982,-0.008672,-0.000153,-0.024420,-0.000000,0.008519,-0.224762,0.000000
4.136298,-0.010602,-0.000153,-0.024420,-0.000000,0.010449,-0.316972,0.000000
4.139632,-0.013499,-0.000153,-0.024420,-0.000000,0.013346,-0.432234,0.000000
4.141899,-0.015432,-0.000153,-0.024420,-0.000000,0.015279,-0.524444,0.000000
4.145205,-0.018332,-0.000153,-0.024420,-0.000000,0.018180,-0.651233,0.000000
4.148511,-0.021236,-0.000458,-0.073260,-0.000000,0.020778,-0.766496,0.000000
4.150700,-0.023172,-0.000458,-0.073260,-0.000000,0.022715,-0.847179,0.000000
4.152949,-0.025110,-0.001068,-0.073260,-0.000000,0.024042,-0.916337,0.000000
4.156351,-0.028019,-0.001373,-0.122100,-0.000000,0.026645,-1.031600,0.000000
4.159715,-0.030930,-0.001984,-0.122100,-0.000000,0.028946,-1.123810,0.000000
4.161985,-0.032872,-0.002289,-0.170940,-0.000000,0.030583,-1.192967,0.000000
4.165275,-0.035787,-0.003204,-0.219780,44.349429,0.032582,-1.273651,0.000000
4.167505,-0.037731,-0.003815,-0.219780,-0.000000,0.033916,-1.331282,0.000000
4.170790,-0.040650,-0.004730,-0.268620,-0.000000,0.035920,-1.411966,0.000000
4.174083,-0.043571,-0.005646,-0.317460,-0.000000,0.037925,-1.527228,0.000000
4.176288,-0.045520,-0.006561,-0.366300,45.481797,0.038958,-1.573333,0.000000
4.179659,-0.048445,-0.007477,-0.415140,43.144484,0.040968,-1.642491,0.000000
4.181929,-0.050396,-0.008087,-0.463980,41.848828,0.042309,-1.677070,0.000000
4.185286,-0.053325,-0.009308,-0.463980,-0.000000,0.044017,-1.757753,-0.400000
4.187473,-0.055279,-0.009613,-0.512821,-0.000000,0.045666,-1.826911,-0.400000
4.190701,-0.058212,-0.010529,-0.512821,-0.000000,0.047683,-1.896068,-0.400000
4.192898,-0.060168,-0.011139,-0.561661,-0.000000,0.049029,-1.942173,-0.400000
4.196179,-0.063105,-0.012055,-0.561661,-0.000000,0.051050,-2.011331,-0.500000
4.199501,-0.066043,-0.012970,-0.610501,44.034826,0.053073,-2.034383,-0.500000
4.201725,-0.068004,-0.013886,-0.610501,-0.000000,0.054118,-2.068962,-0.500000
4.205002,-0.070947,-0.015412,-0.659341,-0.000000,0.055535,-2.161172,-0.500000
4.207192,-0.072910,-0.016022,-0.708181,44.330234,0.056888,-2.218803,-0.600000
4.210496,-0.075856,-0.017548,-0.757021,44.311056,0.058309,-2.264908,-0.600000
4.213885,-0.078805,-0.019074,-0.805861,41.367127,0.059732,-2.287961,-0.600000
4.216071,-0.080773,-0.019989,-0.805861,-0.000000,0.060783,-2.322540,-0.700000
4.219432,-0.083725,-0.021820,-0.903541,43.153573,0.061905,-2.391697,-0.700000
4.221631,-0.085695,-0.023041,-0.952381,44.291895,0.062654,-2.403223,-0.800000
4.224888,-0.088652,-0.024567,-1.001221,45.150984,0.064085,-2.426276,-0.800000
4.227073,-0.090624,-0.025788,-1.001221,-0.000000,0.064837,-2.483907,-0.800000
4.230358,-0.093585,-0.027619,-1.098901,45.889340,0.065966,-2.495433,-0.900000
4.232540,-0.095560,-0.029145,-1.147741,45.940797,0.066415,-2.506960,-0.900000
4.235873,-0.098524,-0.031281,-1.196581,45.220753,0.067243,-2.576117,-0.900000
4.238426,-0.100502,-0.032502,-1.196581,-0.000000,0.068000,-2.599170,-1.000000
4.240926,-0.102480,-0.034028,-1.245421,-0.000000,0.068453,-2.576117,-1.100000
4.244252,-0.105451,-0.035859,-1.294261,-0.000000,0.069592,-2.633748,-1.100000
4.246485,-0.107432,-0.036774,-1.294261,-0.000000,0.070658,-2.702906,-1.200000
4.249789,-0.110406,-0.038605,-1.343101,-0.000000,0.071801,-2.702906,-1.300000
4.251975,-0.112390,-0.039521,-1.343101,-0.000000,0.072869,-2.760537,-1.400000
4.255269,-0.115368,-0.040742,-1.343101,-0.000000,0.074627,-2.852747,-1.400000
4.258589,-0.118348,-0.041962,-1.343101,-0.000000,0.076386,-2.944957,-1.500000
4.260852,-0.120337,-0.042878,-1.343101,-0.000000,0.077459,-2.944957,-1.600000
4.264173,-0.123321,-0.043793,-1.294261,-0.000000,0.079527,-3.014115,-1.600000
4.266396,-0.125311,-0.044709,-1.294261,-0.000000,0.080602,-3.094799,-1.700000
4.269658,-0.128299,-0.045319,-1.294261,-0.000000,0.082980,-3.187009,-1.800000
4.272882,-0.131290,-0.046540,-1.245421,-43.336157,0.084750,-3.290745,-1.800000
4.275080,-0.133284,-0.047150,-1.245421,-0.000000,0.086134,-3.325324,-1.900000
4.278354,-0.136278,-0.048371,-1.245421,-0.000000,0.087907,-3.359902,-1.900000
4.280596,-0.138276,-0.048981,-1.245421,-0.000000,0.089294,-3.394481,-2.000000
4.283866,-0.141274,-0.050507,-1.294261,-0.000000,0.090766,-3.486691,-2.100000
4.287153,-0.144274,-0.052033,-1.294261,-0.000000,0.092241,-3.578901,-2.100000
