Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
2.125097,-0.706361,0.554971,-0.024420,-0.000000,1.261331,-0.005763,-0.080000
2.127512,-0.719073,0.554665,-0.024420,-0.000000,1.273739,-11.047912,-0.080000
2.129842,-0.731347,0.553140,-0.170940,89.512787,1.284487,-21.041172,-0.090000
2.133690,-0.751628,0.546120,-0.610501,153.416972,1.297748,-22.182271,-0.090000
2.136172,-0.764724,0.538796,-1.050061,206.919204,1.303520,-22.585690,-0.100000
2.138793,-0.778552,0.528725,-1.636142,219.090922,1.307277,-22.539585,-0.110000
2.141368,-0.792139,0.517739,-2.271062,216.086511,1.309878,-22.908425,-0.160000
2.143956,-0.805798,0.506447,-2.905983,264.957518,1.312245,-23.035214,-0.190000
2.146524,-0.819353,0.494545,-3.540904,226.896820,1.313898,-23.323370,-0.230000
2.150460,-0.840121,0.477150,-4.371184,188.385150,1.317270,-23.346422,-0.270000
2.153052,-0.853790,0.466163,-4.859585,176.655754,1.319954,-23.576947,-0.320000
2.155327,-0.865781,0.457923,-5.201465,159.261428,1.323704,-23.600000,-0.430000
2.158699,-0.883543,0.448157,-5.543346,85.890990,1.331701,-23.600000,-0.480000
2.160936,-0.895317,0.443275,-5.592186,41.068567,1.338591,-23.600000,-0.540000
2.164259,-0.912787,0.437781,-5.592186,-47.353216,1.350568,-23.600000,-0.590000
2.166538,-0.924758,0.434424,-5.592186,-0.000000,1.359183,-23.600000,-0.640000
2.169819,-0.941970,0.430152,-4.713065,-0.000000,1.372122,-23.600000,-0.710000
2.172059,-0.953698,0.426795,-5.445665,-0.000000,1.380493,-23.496264,-0.740000
2.175420,-0.971278,0.420386,-5.494505,-0.000000,1.391664,-23.381001,-0.760000
2.178721,-0.988502,0.411841,-5.689866,43.855708,1.400343,-23.173529,-0.780000
2.180974,-1.000235,0.404517,-5.934066,131.934314,1.404752,-23.473211,-0.790000
2.183233,-1.011979,0.395056,-6.275946,177.436130,1.407035,-23.381001,-0.820000
2.186553,-1.029205,0.379797,-6.862027,171.926154,1.409002,-23.242686,-0.840000
2.189873,-1.046378,0.361181,-7.594628,218.950419,1.407559,-23.588474,-0.860000
2.192136,-1.058054,0.348669,-8.083028,168.151046,1.406723,-23.231160,-0.880000
2.195502,-1.075378,0.328222,-8.962149,255.211809,1.403600,-23.600000,-0.910000
2.197732,-1.086820,0.315404,-8.620269,-434.556666,1.402224,-23.600000,-0.950000
2.199940,-1.098123,0.301671,-9.890110,172.106711,1.399794,-23.600000,-1.030000
2.203229,-1.114905,0.283665,-10.378510,180.603934,1.398570,-23.588474,-1.070000
2.206542,-1.131744,0.265354,-10.915751,85.927019,1.397098,-23.346422,-1.110000
2.208765,-1.143001,0.254673,-11.111111,85.496666,1.397674,-23.357949,-1.160000
2.212094,-1.159804,0.237278,-11.501832,92.860386,1.397082,-22.966056,-1.200000
2.214312,-1.170952,0.226291,-11.746032,86.452843,1.397244,-22.735531,-1.270000
2.217611,-1.187472,0.209201,-12.087912,89.162138,1.396673,-22.689426,-1.300000
2.219799,-1.198381,0.197604,-12.332112,85.927019,1.395985,-22.043956,-1.330000
2.223120,-1.214874,0.177157,-12.869353,165.937636,1.392031,-22.067009,-1.350000
2.225305,-1.225675,0.163729,-13.162393,131.258017,1.389404,-21.986325,-1.380000
2.228606,-1.241917,0.141756,-13.797314,220.079515,1.383673,-21.698168,-1.420000
2.231959,-1.258322,0.117037,-14.481074,219.796150,1.375358,-21.433065,-1.450000
2.234143,-1.268954,0.100862,-14.920635,186.015902,1.369816,-21.548327,-1.470000
2.237414,-1.284796,0.074311,-15.702076,277.073957,1.359107,-21.836484,-1.500000
2.239586,-1.295260,0.057221,-16.141636,266.616068,1.352482,-20.764542,-1.530000
2.242907,-1.311172,0.030976,-16.776557,179.692993,1.342148,-20.879805,-1.600000
2.245121,-1.321720,0.012970,-17.216117,207.842951,1.334690,-21.202540,-1.630000
2.248390,-1.337206,-0.011749,-17.753358,176.632906,1.325456,-20.776068,-1.660000
2.251712,-1.352826,-0.037079,-18.241758,125.777740,1.315747,-20.372650,-1.700000
2.253914,-1.363115,-0.052949,-18.485958,89.045865,1.310166,-20.084493,-1.730000
2.257183,-1.378291,-0.077668,-18.925519,89.669517,1.300623,-19.508181,-1.790000
2.259380,-1.388425,-0.094148,-19.169719,140.822648,1.294277,-19.346813,-1.810000
2.262674,-1.403512,-0.119173,-19.609280,131.849396,1.284339,-18.678291,-1.830000
2.264941,-1.413825,-0.137789,-19.951160,129.460720,1.276036,-18.632186,-1.850000
2.268302,-1.429000,-0.167086,-20.488400,204.155882,1.261914,-18.459292,-1.870000
2.270513,-1.438909,-0.185397,-20.830281,130.588618,1.253512,-17.640928,-1.880000
2.273909,-1.454005,-0.216526,-21.465201,133.772320,1.237480,-17.122247,-1.910000
2.276104,-1.463688,-0.236973,-21.904762,175.235254,1.226716,-16.522882,-1.910000
2.279407,-1.478143,-0.269017,-22.539683,233.847046,1.209127,-15.854359,-1.910000
2.281597,-1.487646,-0.289464,-22.930403,176.785340,1.198182,-16.165568,-1.910000
2.283808,-1.497178,-0.310826,-23.321123,139.227466,1.186352,-16.292357,-1.900000
2.287081,-1.511164,-0.342870,-23.907204,178.986468,1.168294,-16.557460,-1.890000
2.289266,-1.520422,-0.364538,-24.297924,134.386625,1.155884,-15.946569,-1.850000
2.292598,-1.534408,-0.396887,-24.835165,186.311971,1.137521,-15.935043,-1.830000
2.295908,-1.548143,-0.428931,-25.323565,140.532823,1.119212,-14.966838,-1.800000
2.298080,-1.557073,-0.450294,-25.616606,178.440777,1.106779,-14.425104,-1.770000
2.300267,-1.565994,-0.470741,-25.860806,137.421743,1.095253,-13.941001,-1.730000
2.303579,-1.579367,-0.504005,-26.349206,130.450018,1.075361,-14.402051,-1.700000
2.305759,-1.588081,-0.524758,-26.593407,139.164410,1.063323,-13.871844,-1.630000
2.309029,-1.601013,-0.557412,-26.984127,92.881438,1.043601,-13.514530,-1.610000
2.312294,-1.613761,-0.589761,-27.374847,83.221618,1.024000,-13.099585,-1.600000
2.314518,-1.622350,-0.611429,-27.619048,128.031258,1.010921,-12.627009,-1.590000
2.317811,-1.634921,-0.643168,-27.912088,88.449919,0.991753,-13.030427,-1.580000
2.320006,-1.643202,-0.663920,-28.058608,96.924539,0.979282,-12.822955,-1.580000
2.323264,-1.655351,-0.696574,-28.351648,89.142738,0.958777,-11.416752,-1.580000
2.326530,-1.667353,-0.728313,-28.644689,91.758124,0.939040,-10.252601,-1.580000
2.328708,-1.675257,-0.749981,-28.840049,89.591083,0.925276,-10.091233,-1.570000
2.331970,-1.686942,-0.782330,-29.133089,90.501441,0.904612,-9.780024,-1.560000
2.334171,-1.694725,-0.804608,-29.328449,86.489344,0.890116,-9.895287,-1.550000
2.336375,-1.702436,-0.827802,-29.572650,97.944065,0.874634,-9.134554,-1.500000
2.339654,-1.713747,-0.861372,-29.865690,93.347009,0.852375,-8.811819,-1.460000
2.342913,-1.724805,-0.896162,-30.207570,131.538963,0.828643,-8.408400,-1.430000
2.345087,-1.732075,-0.918135,-30.354090,44.532611,0.813939,-7.762930,-1.390000
2.347286,-1.739340,-0.942245,-30.598291,83.120313,0.797096,-8.235507,-1.360000
2.350539,-1.749927,-0.976425,-30.891331,88.814226,0.773502,-7.232723,-1.320000
2.352709,-1.756883,-0.999619,-31.086691,89.026516,0.757264,-7.394090,-1.290000
2.355968,-1.767164,-1.033188,-31.330891,88.145444,0.733976,-6.956093,-1.240000
2.358149,-1.773933,-1.056077,-31.477411,93.688549,0.717856,-6.483516,-1.220000
2.361475,-1.784083,-1.089952,-31.672772,43.762019,0.694131,-6.045519,-1.200000
2.363680,-1.790698,-1.113451,-31.819292,84.179171,0.677247,-5.446154,-1.190000
2.366940,-1.800302,-1.146715,-31.965812,46.716080,0.653587,-5.273260,-1.170000
2.369121,-1.806616,-1.169299,-32.063492,-0.000000,0.637317,-4.904420,-1.150000
2.372415,-1.815973,-1.203479,-32.210012,-0.000000,0.612494,-4.316581,-1.140000
2.374610,-1.822091,-1.225452,-32.307692,43.199075,0.596639,-4.235897,-1.100000
2.377915,-1.831123,-1.258717,-32.356532,44.903554,0.572407,-3.751795,-1.080000
2.380121,-1.837031,-1.280385,-32.356532,-44.942960,0.556646,-3.279219,-1.060000
2.383424,-1.845692,-1.313039,-32.405372,44.215414,0.532653,-2.852747,-1.030000
2.385632,-1.851360,-1.334401,-32.454212,-0.000000,0.516958,-2.460855,-1.000000
2.388922,-1.859620,-1.366751,-32.405372,-0.000000,0.492870,-1.873016,-0.930000
2.391126,-1.865030,-1.388113,-32.405372,-0.000000,0.476916,-1.607912,-0.900000
2.394405,-1.872893,-1.419242,-32.405372,-0.000000,0.453651,-1.054652,-0.870000
2.396598,-1.878027,-1.440604,-32.405372,-0.000000,0.437423,-0.789548,-0.840000
2.399882,-1.885528,-1.472648,-32.405372,-45.081429,0.412879,-0.443761,-0.810000
2.402075,-1.890411,-1.494011,-32.356532,-44.824948,0.396400,-0.259341,-0.780000
2.405358,-1.897531,-1.525139,-32.356532,-43.668730,0.372391,0.028816,-0.760000
2.407581,-1.902222,-1.546807,-32.356532,-0.000000,0.355415,0.340024,-0.720000
2.410875,-1.908979,-1.578241,-32.307692,-0.000000,0.330738,0.778022,-0.710000
2.413079,-1.913371,-1.598993,-32.258852,-44.455298,0.314378,1.181441,-0.690000
2.416380,-1.919753,-1.629816,-32.210012,-44.913399,0.289937,1.630965,-0.670000
2.418588,-1.923891,-1.649958,-32.112332,-42.990559,0.273933,1.723175,-0.660000
2.421875,-1.929853,-1.680171,-32.014652,-0.000000,0.249682,2.126593,-0.640000
2.424061,-1.933688,-1.699397,-31.916972,-44.972560,0.234291,2.368645,-0.600000
2.427350,-1.939259,-1.727779,-31.721612,-43.053807,0.211480,2.772063,-0.570000
2.429535,-1.942828,-1.746395,-31.575092,-86.599033,0.196433,2.956484,-0.550000
2.432827,-1.948008,-1.774166,-31.379731,-43.733991,0.173841,3.509744,-0.520000
2.435015,-1.951318,-1.792477,-31.184371,-85.336393,0.158840,3.648059,-0.490000
2.437200,-1.954516,-1.809873,-31.037851,-86.161940,0.144643,3.936215,-0.460000
2.440477,-1.959113,-1.835813,-30.695971,-131.062068,0.123300,4.270476,-0.430000
2.442660,-1.962040,-1.852903,-30.549451,-44.639358,0.109137,4.362686,-0.370000
2.445937,-1.966236,-1.877928,-30.207570,-85.389751,0.088308,4.731526,-0.340000
2.448126,-1.968902,-1.893797,-29.963370,-89.532348,0.075105,5.008156,-0.310000
2.451418,-1.972710,-1.917296,-29.572650,-140.116287,0.055414,5.157998,-0.280000
2.453602,-1.975100,-1.932250,-29.279609,-136.779443,0.042850,5.469206,-0.250000
2.456897,-1.978501,-1.955138,-28.888889,-135.782156,0.023362,5.745836,-0.220000
2.459085,-1.980623,-1.969787,-28.595849,-132.246619,0.010835,5.803468,-0.160000
2.462421,-1.983646,-1.991150,-28.107448,-177.167578,-0.007503,6.091624,-0.130000
2.465717,-1.986384,-2.011597,-27.667888,-127.078171,-0.025212,6.252991,-0.100000
2.467906,-1.988065,-2.024720,-27.326007,-134.034904,-0.036655,6.402833,-0.070000
