Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
3.124972,0.450000,0.589151,-0.024420,-0.000000,0.139151,-0.005763,-0.050000
3.126228,0.449994,0.589151,-0.024420,-0.000000,0.139157,0.005763,-0.050000
3.127379,0.449979,0.589151,-0.024420,-0.000000,0.139172,-0.801074,-0.050000
3.130764,0.449874,0.588846,-0.024420,-0.000000,0.138972,-2.334066,-0.050000
3.133047,0.449755,0.588540,-0.073260,-0.000000,0.138786,-2.368645,-0.050000
3.136359,0.449511,0.587320,-0.122100,-0.000000,0.137809,-2.391697,-0.060000
3.138637,0.449295,0.586709,-0.170940,-0.000000,0.137414,-2.403223,-0.060000
3.141920,0.448915,0.585183,-0.268620,46.962405,0.136268,-2.368645,-0.060000
3.144118,0.448615,0.584268,-0.317460,-0.000000,0.135653,-2.345592,-0.060000
3.147393,0.448100,0.582437,-0.415140,43.808814,0.134337,-2.380171,-0.060000
3.149606,0.447706,0.581521,-0.463980,40.847460,0.133815,-2.380171,-0.070000
3.152933,0.447044,0.579690,-0.512821,-0.000000,0.132646,-2.299487,-0.070000
3.156276,0.446295,0.577859,-0.610501,-0.000000,0.131565,-2.276435,-0.070000
3.158482,0.445754,0.576944,-0.659341,-0.000000,0.131190,-2.287961,-0.070000
3.160679,0.445179,0.575723,-0.708181,44.551982,0.130544,-2.311013,-0.080000
3.164143,0.444198,0.574197,-0.757021,-0.000000,0.129999,-2.264908,-0.080000
3.167513,0.443157,0.573281,-0.805861,47.895724,0.130125,-2.287961,-0.090000
3.169733,0.442424,0.572061,-0.805861,-0.000000,0.129637,-2.264908,-0.090000
3.171969,0.441649,0.571450,-0.805861,-0.000000,0.129802,-2.287961,-0.100000
3.175276,0.440433,0.570535,-0.805861,-0.000000,0.130102,-2.264908,-0.100000
3.178618,0.439121,0.569924,-0.805861,-0.000000,0.130804,-2.264908,-0.110000
3.180830,0.438206,0.569619,-0.805861,-0.000000,0.131413,-2.253382,-0.110000
3.184129,0.436774,0.569314,-0.805861,-0.000000,0.132540,-2.276435,-0.110000
3.186321,0.435777,0.569009,-0.757021,-44.668559,0.133232,-2.276435,-0.120000
3.188831,0.434592,0.568704,-0.757021,-0.000000,0.134112,-2.299487,-0.120000
3.192546,0.432750,0.568399,-0.708181,-0.000000,0.135648,-2.299487,-0.120000
3.195046,0.431453,0.568093,-0.708181,-0.000000,0.136640,-2.311013,-0.120000
3.197655,0.430050,0.567788,-0.708181,-0.000000,0.137739,-2.322540,-0.130000
3.200187,0.428639,0.567483,-0.659341,-0.000000,0.138844,-2.334066,-0.130000
3.203624,0.426648,0.567178,-0.659341,-0.000000,0.140530,-2.357118,-0.130000
3.205917,0.425271,0.566567,-0.659341,-0.000000,0.141297,-2.368645,-0.130000
3.208191,0.423867,0.565957,-0.659341,-0.000000,0.142091,-2.368645,-0.130000
3.211585,0.421699,0.565042,-0.708181,-0.000000,0.143343,-2.357118,-0.130000
3.213936,0.420147,0.564126,-0.708181,-0.000000,0.143979,-2.357118,-0.130000
3.217301,0.417856,0.562600,-0.757021,-0.000000,0.144744,-2.380171,-0.130000
3.219552,0.416277,0.561685,-0.805861,-0.000000,0.145407,-2.426276,-0.130000
3.221826,0.414644,0.560464,-0.854701,42.438370,0.145820,-2.391697,-0.130000
3.225244,0.412117,0.558328,-0.903541,-0.000000,0.146211,-2.391697,-0.140000
3.227512,0.410393,0.557107,-0.952381,-0.000000,0.146714,-2.403223,-0.140000
3.229785,0.408627,0.555581,-1.001221,-0.000000,0.146954,-2.414750,-0.140000
3.233234,0.405876,0.553140,-1.098901,42.202310,0.147264,-2.391697,-0.140000
3.235489,0.404030,0.551919,-1.147741,-0.000000,0.147889,-2.449328,-0.150000
3.239178,0.400931,0.549172,-1.245421,37.504579,0.148242,-2.403223,-0.150000
3.241798,0.398669,0.547341,-1.294261,37.030009,0.148672,-2.414750,-0.150000
3.244358,0.396411,0.545815,-1.343101,38.118722,0.149404,-2.472381,-0.160000
3.246982,0.394048,0.544289,-1.391941,36.333808,0.150241,-2.414750,-0.160000
3.249581,0.391658,0.542458,-1.440781,38.614517,0.150800,-2.449328,-0.160000
3.253370,0.388086,0.540017,-1.489621,38.440610,0.151931,-2.437802,-0.170000
3.255798,0.385743,0.538796,-1.489621,-0.000000,0.153053,-2.449328,-0.170000
3.258291,0.383293,0.537270,-1.538462,38.012621,0.153977,-2.483907,-0.180000
3.260893,0.380690,0.535439,-1.538462,-0.000000,0.154749,-2.472381,-0.180000
3.263244,0.378295,0.534218,-1.538462,-0.000000,0.155923,-2.449328,-0.180000
3.266551,0.374860,0.532387,-1.587302,-0.000000,0.157527,-2.483907,-0.190000
3.268741,0.372542,0.530861,-1.587302,-0.000000,0.158319,-2.518486,-0.190000
3.272074,0.368950,0.529030,-1.636142,-0.000000,0.160081,-2.483907,-0.190000
3.274315,0.366491,0.527504,-1.636142,-0.000000,0.161013,-2.518486,-0.190000
3.277632,0.362785,0.525368,-1.684982,-0.000000,0.162583,-2.506960,-0.200000
