Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
3.125842,-1.622047,0.536049,-0.024420,-0.000000,2.158097,-0.005763,0.000000
3.127167,-1.619120,0.536049,-0.024420,-0.000000,2.155170,-0.005763,0.000000
3.129490,-1.613866,0.534829,-0.170940,128.620769,2.148694,13.295531,0.000000
3.131868,-1.608325,0.529946,-0.463980,170.850719,2.138271,10.932650,0.000000
3.135378,-1.599844,0.514687,-1.440781,319.267504,2.114531,10.944176,0.000000
3.137738,-1.593943,0.500038,-2.319902,415.423639,2.093982,10.851966,0.000000
3.140086,-1.587913,0.482338,-3.345543,483.863031,2.070251,17.202930,0.000000
3.143605,-1.578585,0.450904,-5.103785,497.428286,2.029489,-18.897289,0.000000
3.145997,-1.572044,0.428626,-6.324786,492.966557,2.000670,-15.278046,0.000000
3.149463,-1.562285,0.395666,-8.034188,453.299162,1.957951,-15.128205,0.000000
3.151733,-1.555712,0.375219,-9.010989,381.787142,1.930932,-19.162393,-0.110000
3.155165,-1.545508,0.347143,-10.280830,284.966233,1.892651,17.156825,-0.170000
3.157472,-1.538472,0.330663,-10.866911,246.856813,1.869135,11.255385,-0.250000
3.160867,-1.527855,0.309911,-11.501832,172.070569,1.837766,5.480733,-0.340000
3.163126,-1.520621,0.299229,-11.697192,42.132870,1.819851,14.390525,-0.440000
3.165385,-1.513255,0.293126,-11.599512,-44.330234,1.806381,14.090842,-0.540000
3.168803,-1.501856,0.289769,-11.013431,-211.534502,1.791625,14.413578,-0.720000
3.172219,-1.490165,0.291600,-9.401709,-946.785771,1.781765,15.877411,-0.800000
3.174518,-1.482132,0.293126,-9.645910,-255.158828,1.775257,17.076142,-0.860000
3.176783,-1.474085,0.293736,-9.157509,462.130873,1.767821,17.606349,-0.900000
3.180195,-1.461728,0.292210,-8.669109,-130.533143,1.753938,18.078926,-0.950000
3.182536,-1.453084,0.288853,-8.522589,-42.219706,1.741937,18.067399,-0.970000
3.185971,-1.440163,0.279698,-8.522589,41.960265,1.719860,18.920342,-0.980000
3.188312,-1.431196,0.270542,-8.766789,857.679646,1.701739,19.462076,-0.980000
3.191803,-1.417589,0.251926,-9.352869,203.830858,1.669515,19.646496,-0.990000
3.194130,-1.408362,0.236973,-9.890110,262.180050,1.645334,19.392918,-1.010000
3.197612,-1.394328,0.211032,-10.915751,311.254631,1.605360,21.225592,-1.020000
3.199920,-1.384877,0.191501,-11.697192,301.186743,1.576378,22.908425,-1.040000
3.203367,-1.370542,0.160372,-12.869353,396.058026,1.530915,23.600000,-1.060000
