Time,TargetPosition,CurrentPosition,Velocity,Acceleration,Error,Current,Torque
3.124643,-1.299997,0.375525,-0.024420,-0.000000,1.675522,-0.005763,-0.050000
3.125911,-1.299981,0.375525,-0.024420,-0.000000,1.675506,-0.005763,-0.050000
3.129347,-1.299570,0.373388,-0.170940,41.831736,1.672959,19.173919,-0.050000
3.131794,-1.298951,0.367895,-0.561661,148.307701,1.666846,18.459292,-0.050000
3.135397,-1.297543,0.353552,-1.440781,273.081334,1.651095,18.770501,-0.050000
3.137700,-1.296335,0.342260,-2.124542,301.186743,1.638595,18.459292,-0.060000
3.139985,-1.294899,0.327916,-2.954823,386.185612,1.622815,18.724396,-0.070000
3.143502,-1.292228,0.304417,-4.273504,404.123125,1.596646,18.874237,-0.120000
3.145825,-1.290159,0.287327,-5.201465,382.897219,1.577486,19.116288,-0.170000
3.149324,-1.286583,0.262608,-6.471306,370.434018,1.549191,19.381392,-0.220000
3.151682,-1.283866,0.248264,-7.106227,261.177236,1.532130,19.358339,-0.290000
3.155149,-1.279419,0.230564,-7.741148,128.998748,1.509983,19.277656,-0.370000
3.157500,-1.276101,0.222629,-7.936508,40.001955,1.498730,19.277656,-0.550000
3.159863,-1.272520,0.218357,-7.057387,-674.109603,1.490877,19.392918,-0.630000
3.163373,-1.266750,0.216831,-7.399267,-175.160335,1.483580,19.980757,-0.700000
3.165638,-1.262740,0.218051,-7.008547,-171.962235,1.480792,20.706911,-0.760000
3.167926,-1.258464,0.219577,-6.617827,-171.709985,1.478041,21.548327,-0.810000
3.171380,-1.251580,0.220493,-6.080586,-126.268756,1.472073,22.389744,-0.840000
3.173592,-1.246905,0.219272,-5.885226,-88.050725,1.466177,22.505006,-0.880000
3.176932,-1.239452,0.215305,-5.787546,-0.000000,1.454757,22.908425,-0.900000
3.180307,-1.231444,0.207370,-5.934066,43.855708,1.438815,23.219634,-0.900000
3.182542,-1.225881,0.199130,-6.227106,134.357245,1.425011,23.542369,-0.910000
3.184789,-1.220079,0.189670,-6.520147,182.129373,1.409749,23.600000,-0.910000
3.188178,-1.210940,0.170443,-7.350427,329.038569,1.381383,23.600000,-0.920000
3.191494,-1.201547,0.149081,-8.229548,292.155948,1.350627,23.600000,-0.930000
3.193693,-1.195075,0.132296,-8.962149,307.516639,1.327370,23.600000,-0.950000
3.197004,-1.184974,0.105745,-10.134310,345.592598,1.290719,23.600000,-0.970000
3.199259,-1.177847,0.087739,-10.866911,352.127223,1.265587,23.600000,-0.990000
3.201471,-1.170667,0.068513,-11.648352,345.301327,1.239180,23.600000,-1.020000
3.204836,-1.159388,0.041352,-12.625153,296.515733,1.200740,-20.176703,-1.110000
3.208157,-1.147839,0.016327,-13.455433,295.954749,1.164166,-19.623443,-1.160000
3.210384,-1.139864,0.000458,-13.894994,167.703653,1.140322,-18.758974,-1.210000
3.213709,-1.127630,-0.020600,-14.383394,132.760863,1.107030,-18.297924,-1.260000
3.215915,-1.119290,-0.034028,-14.578755,42.341879,1.085263,-17.640928,-1.370000
3.219213,-1.106508,-0.051423,-14.822955,44.972560,1.055085,-17.018510,-1.420000
3.222536,-1.093247,-0.067597,-14.920635,47.211342,1.025649,-16.292357,-1.460000
